Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
193,11134,species,White-headed Woodpecker,Dryobates albolarvatus,,Sequoia NP--General Sherman Tree Trail,US-CA,18 Jul 2022,L1479497,S115390071,,1
194,23533,species,Tree Swallow,Tachycineta bicolor,,Surfer's Knoll,US-CA,17 Jul 2022,L3268510,S115299540,,1
195,6427,species,Ring-billed Gull,Larus delawarensis,,Surfer's Knoll,US-CA,17 Jul 2022,L3268510,S115299540,,1
196,6130,species,Willet,Tringa semipalmata,,Surfer's Knoll,US-CA,17 Jul 2022,L3268510,S115299540,,1
197,6007,species,Sanderling,Calidris alba,,Surfer's Knoll,US-CA,17 Jul 2022,L3268510,S115299540,,1
198,5971,species,Marbled Godwit,Limosa fedoa,,Surfer's Knoll,US-CA,17 Jul 2022,L3268510,S115299540,,1
199,391,species,Egyptian Goose,Alopochen aegyptiaca,,Surfer's Knoll,US-CA,17 Jul 2022,L3268510,S115299540,P,1
200,10820,species,Red-breasted Sapsucker,Sphyrapicus ruber,,Santa Ana River--South Fork vicinity,US-CA,17 Jul 2022,L2490956,S116448024,,1
201,16467,species,Olive-sided Flycatcher,Contopus cooperi,,Santa Ana River--South Fork vicinity,US-CA,16 Jul 2022,L2490956,S115299543,,1
202,18775,species,Warbling Vireo,Vireo gilvus,,"Summit Road, Mount Lemmon, Arizona, US (32.441, -110.789)",US-AZ,17 Jun 2022,L14928744,S113134364,,1
203,6418,species,Heermann's Gull,Larus heermanni,,Restaurante Charlie's Rock,MX-SON,29 May 2022,L2484194,S116448023,,1
204,7112,species,Brown Booby,Sula leucogaster,,"MX (27.933, -111.014)",MX-SON,28 May 2022,L19331943,S111548440,,1
205,7108,species,Blue-footed Booby,Sula nebouxii,,"MX (27.933, -111.014)",MX-SON,28 May 2022,L19331943,S111548440,,1
206,11781,species,Peregrine Falcon,Falco peregrinus,,Estero El Soldado,MX-SON,28 May 2022,L389236,S111491867,,1
207,7540,species,Roseate Spoonbill,Platalea ajaja,,Estero El Soldado,MX-SON,28 May 2022,L389236,S111491867,,1
208,7363,species,Reddish Egret,Egretta rufescens,,Estero El Soldado,MX-SON,28 May 2022,L389236,S111491867,,1
209,6598,species,Caspian Tern,Hydroprogne caspia,,Estero El Soldado,MX-SON,28 May 2022,L389236,S111491867,,1
210,5725,species,American Oystercatcher,Haematopus palliatus,,Estero El Soldado,MX-SON,28 May 2022,L389236,S111491867,,1
211,23494,species,Northern Rough-winged Swallow,Stelgidopteryx serripennis,,Bahia San Carlos,MX-SON,27 May 2022,L2650790,S111400462,,1
212,6435,species,Yellow-footed Gull,Larus livens,,Bahia San Carlos,MX-SON,27 May 2022,L2650790,S111400462,,1
213,3002,species,Groove-billed Ani,Crotophaga sulcirostris,,Bahia San Carlos,MX-SON,27 May 2022,L2650790,S111400462,,1
214,10831,species,Lewis's Woodpecker,Melanerpes lewis,,Paradise--George Walker House,US-AZ,22 May 2022,L320213,S111218983,,1
215,23543,species,Violet-green Swallow,Tachycineta thalassina,,Cave Creek Canyon--Southwestern Research Station,US-AZ,21 May 2022,L129102,S111218985,,1
216,33276,species,Northern Waterthrush,Parkesia noveboracensis,1,Patagonia Lake SP--Birding Trail,US-AZ,14 May 2022,L2064166,S110168252,,1
217,33101,species,Red-winged Blackbird,Agelaius phoeniceus,,Patagonia Lake SP--Birding Trail,US-AZ,14 May 2022,L2064166,S110168252,,1
218,32668,species,Abert's Towhee,Melozone aberti,,Patagonia Lake SP--Birding Trail,US-AZ,14 May 2022,L2064166,S110168252,,1
219,32601,species,Song Sparrow,Melospiza melodia,,Patagonia Lake SP--Birding Trail,US-AZ,14 May 2022,L2064166,S110168252,,1
220,2240,species,Common Ground Dove,Columbina passerina,,Patagonia Lake SP--Birding Trail,US-AZ,14 May 2022,L2064166,S110168252,,1
221,16908,species,Brown-crested Flycatcher,Myiarchus tyrannulus,,Cave Creek Canyon--South Fork,US-AZ,07 May 2022,L129099,S109384030,,1
222,8518,species,Whiskered Screech-Owl,Megascops trichopsis,,Cave Creek Canyon--South Fork,US-AZ,07 May 2022,L129099,S109384030,,1
223,3606,species,Mexican Whip-poor-will,Antrostomus arizonae,,Cave Creek Canyon--South Fork,US-AZ,07 May 2022,L129099,S109384030,,1
224,16859,species,Dusky-capped Flycatcher,Myiarchus tuberculifer,,Cave Creek Canyon--Herb Martyr CG,US-AZ,07 May 2022,L128985,S109384031,,1
225,24702,species,Bushtit,Psaltriparus minimus,,Cave Creek Canyon--Southwestern Research Station,US-AZ,07 May 2022,L129102,S109384032,,1
226,33157,species,Brown-headed Cowbird,Molothrus ater,,Paradise--George Walker House,US-AZ,24 Apr 2022,L320213,S108007486,,1
227,2239,species,Inca Dove,Columbina inca,,Paradise--George Walker House,US-AZ,24 Apr 2022,L320213,S108007486,,1
228,9224,species,Elegant Trogon,Trogon elegans,,Cave Creek Canyon--South Fork,US-AZ,23 Apr 2022,L129099,S116448022,,1
229,33903,species,Lazuli Bunting,Passerina amoena,,"2405 South Hatari Lane, San Simon, Arizona, US (31.912, -109.137)",US-AZ,23 Apr 2022,L18440803,S108007487,,1
230,33060,species,Bullock's Oriole,Icterus bullockii,,"2405 South Hatari Lane, San Simon, Arizona, US (31.912, -109.137)",US-AZ,23 Apr 2022,L18440803,S108007487,,1
231,7799,species,Golden Eagle,Aquila chrysaetos,,"2405 South Hatari Lane, San Simon, Arizona, US (31.912, -109.137)",US-AZ,23 Apr 2022,L18440803,S108007487,,1
232,11144,species,Arizona Woodpecker,Dryobates arizonae,,Paradise--George Walker House,US-AZ,10 Apr 2022,L320213,S125015176,,1
233,4738,species,Lucifer Hummingbird,Calothorax lucifer,2,Portal--Jasper/Moisan feeders (opened 2015),US-AZ,09 Apr 2022,L3642537,S106878250,,1
234,32315,species,Chipping Sparrow,Spizella passerina,,Portal,US-AZ,09 Apr 2022,L129060,S106758974,,1
235,33654,species,Painted Redstart,Myioborus pictus,,Cave Creek Canyon--Southwestern Research Station,US-AZ,09 Apr 2022,L129102,S106758975,,1
236,4692,species,Blue-throated Mountain-gem,Lampornis clemenciae,,Cave Creek Canyon--Southwestern Research Station,US-AZ,09 Apr 2022,L129102,S106758975,,1
237,319,species,Canada Goose,Branta canadensis,,"565 Pinewood Boulevard, Munds Park, Arizona, US (34.94, -111.639)",US-AZ,12 Mar 2022,L18096291,S104714147,,1
238,21652,species,Juniper Titmouse,Baeolophus ridgwayi,,Sugar Loaf Trailhead,US-AZ,12 Mar 2022,L13323766,S104701360,,1
239,548,species,Northern Pintail,Anas acuta,,Whitewater Draw WA,US-AZ,20 Feb 2022,L168765,S103257990,,1
240,252,species,Snow Goose,Anser caerulescens,,Whitewater Draw WA,US-AZ,20 Feb 2022,L168765,S103257990,,1
241,8572,species,Western Screech-Owl,Megascops kennicottii,,Cochise Stronghold,US-AZ,19 Feb 2022,L306139,S103257991,,1
242,34169,species,Scarlet-bellied Mountain Tanager,Anisognathus igniventris,,Camino Al Cielo,EC-A,12 Jan 2022,L8552768,S100629018,,1
243,14053,species,Blackish Tapaculo,Scytalopus latrans,,Camino Al Cielo,EC-A,12 Jan 2022,L8552768,S100629018,,1
244,9248,species,Masked Trogon,Trogon personatus,,Camino Al Cielo,EC-A,12 Jan 2022,L8552768,S100629018,,1
245,4580,species,Rainbow Starfrontlet,Coeligena iris,,Camino Al Cielo,EC-A,12 Jan 2022,L8552768,S100629018,,1
246,34624,species,Plushcap,Catamblyrhynchus diadema,,Auto selected,EC-A,12 Jan 2022,L17408650,S100627346,,1
247,4361,species,Purple-throated Sunangel,Heliangelus viola,,Auto selected,EC-A,12 Jan 2022,L17408650,S100627346,,1
248,12656,species,Black-headed Parrot,Pionites melanocephalus,,Jamu Lodge,EC-U,07 Jan 2022,L2487418,S100484815,,1
249,7736,species,Harpy Eagle,Harpia harpyja,,Jamu Lodge,EC-U,07 Jan 2022,L2487418,S100484815,,1
250,5597,species,Limpkin,Aramus guarauna,,Jamu Lodge,EC-U,07 Jan 2022,L2487418,S100484815,,1
251,3738,species,Common Potoo,Nyctibius griseus,,Jamu Lodge,EC-U,07 Jan 2022,L2487418,S100484815,,1
252,16941,species,Great Kiskadee,Pitangus sulphuratus,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
253,15544,species,Bare-necked Fruitcrow,Gymnoderus foetidus,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
254,11236,species,Crimson-crested Woodpecker,Campephilus melanoleucos,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
255,10633,species,Channel-billed Toucan,Ramphastos vitellinus,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
256,10596,species,Ivory-billed Aracari,Pteroglossus azara,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
257,9955,species,Green-and-rufous Kingfisher,Chloroceryle inda,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
258,5917,species,Wattled Jacana,Jacana jacana,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
259,4138,species,Fork-tailed Palm Swift,Tachornis squamata,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
260,3860,species,Short-tailed Swift,Chaetura brachyura,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
261,3527,species,Common Pauraque,Nyctidromus albicollis,,Jamu Lodge,EC-U,06 Jan 2022,L2487418,S100484756,,1
262,12786,species,Red-bellied Macaw,Orthopsittaca manilatus,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342474,,1
263,7464,species,Boat-billed Heron,Cochlearius cochlearius,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342474,,1
264,7280,species,Rufescent Tiger-Heron,Tigrisoma lineatum,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342474,,1
265,33044,species,Orange-backed Troupial,Icterus croconotus,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342475,,1
266,20750,species,Violaceous Jay,Cyanocorax violaceus,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342475,,1
267,12802,species,Scarlet Macaw,Ara macao,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342475,,1
268,10595,species,Many-banded Aracari,Pteroglossus pluricinctus,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342475,,1
269,9945,species,Amazon Kingfisher,Chloroceryle amazona,,Jamu Lodge,EC-U,05 Jan 2022,L2487418,S100342475,,1
270,9198,species,Green-backed Trogon,Trogon viridis,,"Palma Roja, Sucumbíos, EC (-0.023, -76.175)",EC-U,04 Jan 2022,L20215006,S115410174,,1
271,5789,species,Southern Lapwing,Vanellus chilensis,,"Palma Roja, Sucumbíos, EC (-0.023, -76.175)",EC-U,04 Jan 2022,L20215006,S115410174,,1
272,9934,species,Ringed Kingfisher,Megaceryle torquata,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342476,,1
273,7490,species,Bare-faced Ibis,Phimosus infuscatus,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342476,,1
274,34245,species,Palm Tanager,Thraupis palmarum,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
275,33030,species,Epaulet Oriole,Icterus cayanensis,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
276,27990,species,Lawrence's Thrush,Turdus lawrencii,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
277,14441,species,Buff-throated Woodcreeper,Xiphorhynchus guttatus,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
278,13362,species,Amazonian Streaked-Antwren,Myrmotherula multostriata,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
279,10845,species,Yellow-tufted Woodpecker,Melanerpes cruentatus,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
280,10495,species,Gilded Barbet,Capito auratus,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
281,10161,species,Black-fronted Nunbird,Monasa nigrifrons,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
282,9185,species,Black-tailed Trogon,Trogon melanurus,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
283,848,species,Spix's Guan,Penelope jacquacu,,Jamu Lodge,EC-U,04 Jan 2022,L2487418,S100342477,,1
284,33929,species,Red-capped Cardinal,Paroaria gularis,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
285,32973,species,Yellow-rumped Cacique,Cacicus cela,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
286,32937,species,Russet-backed Oropendola,Psarocolius angustifrons,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
287,12790,species,Blue-and-yellow Macaw,Ara ararauna,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
288,12627,species,Orange-winged Parrot,Amazona amazonica,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
289,11640,species,Black Caracara,Daptrius ater,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
290,10624,species,White-throated Toucan,Ramphastos tucanus,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
291,7559,species,Greater Yellow-headed Vulture,Cathartes melambrotus,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
292,7489,species,Green Ibis,Mesembrinibis cayennensis,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
293,7305,species,Cocoi Heron,Ardea cocoi,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
294,7130,species,Anhinga,Anhinga anhinga,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
295,5140,species,Hoatzin,Opisthocomus hoazin,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
296,3000,species,Greater Ani,Crotophaga major,,Jamu Lodge,EC-U,03 Jan 2022,L2487418,S100342478,,1
297,1768,species,Chilean Flamingo,Phoenicopterus chilensis,,"Ruta del Spondylus, Monteverde, Santa Elena, EC (-2.062, -80.736)",EC-SE,30 Dec 2021,L17248968,S99737844,,1
298,35100,species,Streaked Saltator,Saltator striatipectus,,Machalilla NP--Los Frailes and vicinity,EC-M,28 Dec 2021,L2658895,S99737848,,1
299,7224,species,Brown Pelican,Pelecanus occidentalis,,Machalilla NP--Los Frailes and vicinity,EC-M,28 Dec 2021,L2658895,S99737848,,1
300,809,species,Rufous-headed Chachalaca,Ortalis erythroptera,,"Ruta del Spondylus, La Rinconada, Santa Elena, EC (-1.791, -80.756)",EC-SE,28 Dec 2021,L17199729,S99737849,,1
301,2381,species,West Peruvian Dove,Zenaida meloda,,"Ayangue, EC (-1.982, -80.753)",EC-SE,27 Dec 2021,L17218994,S99737851,,1
302,31985,species,Saffron Siskin,Spinus siemiradzkii,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
303,31392,species,Orange-bellied Euphonia,Euphonia xanthogaster,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
304,18799,species,Chivi Vireo,Vireo chivi,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
305,16398,species,Fulvous-faced Scrub-Tyrant,Euscarthmus fulviceps,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
306,16133,species,Southern Beardless-Tyrannulet,Camptostoma obsoletum,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
307,16013,species,Common Tody-Flycatcher,Todirostrum cinereum,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
308,13173,species,Collared Antshrike,Thamnophilus bernardi,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
309,7390,species,Striated Heron,Butorides striata,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
310,7356,species,Little Blue Heron,Egretta caerulea,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
311,7195,species,Neotropic Cormorant,Nannopterum brasilianum,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
312,230,species,Black-bellied Whistling-Duck,Dendrocygna autumnalis,,"Olon, Santa Elena, EC (-1.791, -80.758)",EC-SE,27 Dec 2021,L17215435,S99737850,,1
313,34759,species,Saffron Finch,Sicalis flaveola,,"Calle A, Olón, Santa Elena, EC (-1.79, -80.756)",EC-SE,27 Dec 2021,L17211968,S99737852,,1
314,27507,species,Long-tailed Mockingbird,Mimus longicaudatus,,"Calle A, Olón, Santa Elena, EC (-1.79, -80.756)",EC-SE,27 Dec 2021,L17211968,S99737852,,1
315,35064,species,Buff-throated Saltator,Saltator maximus,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
316,34221,species,Blue-gray Tanager,Thraupis episcopus,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
317,33404,species,Yellow Warbler,Setophaga petechia,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
318,33141,species,Shiny Cowbird,Molothrus bonariensis,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
319,26972,species,Superciliated Wren,Cantorchilus superciliaris,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
320,26540,species,White-browed Gnatcatcher,Polioptila bilineata,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
321,18590,species,Rufous-browed Peppershrike,Cyclarhis gujanensis,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
322,17025,species,Tropical Kingbird,Tyrannus melancholicus,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
323,16965,species,Social Flycatcher,Myiozetetes similis,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
324,16737,species,Masked Water-Tyrant,Fluvicola nengeta,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
325,9949,species,Green Kingfisher,Chloroceryle americana,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
326,7474,species,White Ibis,Eudocimus albus,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
327,5386,species,Common Gallinule,Gallinula galeata,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
328,1942,species,Pale-vented Pigeon,Patagioenas cayennensis,,Olon--pueblo y alrededores (town and surroundings),EC-SE,26 Dec 2021,L13211781,S99490862,,1
329,26847,species,Fasciated Wren,Campylorhynchus fasciatus,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
330,14642,species,Pale-legged Hornero,Furnarius leucopus,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
331,14526,species,Streak-headed Woodcreeper,Lepidocolaptes souleyetii,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
332,7444,species,Yellow-crowned Night-Heron,Nyctanassa violacea,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
333,7358,species,Tricolored Heron,Egretta tricolor,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
334,7323,species,Great Egret,Ardea alba,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
335,7089,species,Magnificent Frigatebird,Fregata magnificens,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
336,6654,species,Royal Tern,Thalasseus maximus,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
337,5931,species,Whimbrel,Numenius phaeopus,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
338,5696,species,Black-necked Stilt,Himantopus mexicanus,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
339,2270,species,Ecuadorian Ground Dove,Columbina buckleyi,,"Olon, Santa Elena, EC (-1.796, -80.76)",EC-SE,26 Dec 2021,L17202378,S99490863,,1
340,33168,species,Scrub Blackbird,Dives warczewiczi,,"Ruta del Spondylus, La Rinconada, Santa Elena, EC (-1.791, -80.756)",EC-SE,26 Dec 2021,L17199729,S99490864,,1
341,13363,species,Pacific Antwren,Myrmotherula pacifica,1,"Ruta del Spondylus, La Rinconada, Santa Elena, EC (-1.791, -80.756)",EC-SE,26 Dec 2021,L17199729,S99490864,,1
342,5047,species,Amazilia Hummingbird,Amazilis amazilia,,"Ruta del Spondylus, La Rinconada, Santa Elena, EC (-1.791, -80.756)",EC-SE,26 Dec 2021,L17199729,S99490864,,1
343,2318,species,White-tipped Dove,Leptotila verreauxi,,"Ruta del Spondylus, La Rinconada, Santa Elena, EC (-1.791, -80.756)",EC-SE,26 Dec 2021,L17199729,S99490864,,1
344,34661,species,Plumbeous Sierra Finch,Geospizopsis unicolor,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
345,34650,species,Tit-like Dacnis,Xenodacnis parina,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
346,26730,species,Grass Wren,Cistothorus platensis,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
347,16777,species,Brown-backed Chat-Tyrant,Ochthoeca fumicolor,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
348,16706,species,Black-billed Shrike-Tyrant,Agriornis montanus,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
349,16679,species,Plain-capped Ground-Tyrant,Muscisaxicola alpinus,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
350,14714,species,Stout-billed Cinclodes,Cinclodes excelsior,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
351,14698,species,Chestnut-winged Cinclodes,Cinclodes albidiventris,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
352,13906,species,Tawny Antpitta,Grallaria quitensis,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
353,4466,species,Blue-mantled Thornbill,Chalcostigma stanleyi,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
354,4429,species,Ecuadorian Hillstar,Oreotrochilus chimborazo,,PN El Cajas--Laguna La Toreadora,EC-A,22 Dec 2021,L1890605,S99282610,,1
355,34902,species,Plain-colored Seedeater,Catamenia inornata,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
356,34616,species,Masked Flowerpiercer,Diglossa cyanea,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
357,34567,species,Black Flowerpiercer,Diglossa humeralis,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
358,34001,species,Superciliaried Hemispingus,Thlypopsis superciliaris,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
359,33684,species,Spectacled Redstart,Myioborus melanocephalus,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
360,33605,species,Black-crested Warbler,Myiothlypis nigrocristata,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
361,23481,species,Brown-bellied Swallow,Orochelidon murina,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
362,20703,species,Turquoise Jay,Cyanolyca turcosa,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
363,16769,species,Rufous-breasted Chat-Tyrant,Ochthoeca rufipectoralis,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
364,16155,species,White-banded Tyrannulet,Mecocerculus stictopterus,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
365,15482,species,Red-crested Cotinga,Ampelion rubrocristatus,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
366,15225,species,Azara's Spinetail,Synallaxis azarae,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
367,14912,species,Pearled Treerunner,Margarornis squamiger,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
368,10566,species,Gray-breasted Mountain-Toucan,Andigena hypoglauca,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
369,6369,species,Andean Gull,Chroicocephalus serranus,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
370,5424,species,Slate-colored Coot,Fulica ardesiaca,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
371,4530,species,Sapphire-vented Puffleg,Eriocnemis luciani,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
372,4483,species,Tyrian Metaltail,Metallura tyrianthina,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
373,834,species,Andean Guan,Penelope montagnii,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
374,725,species,Andean Duck,Oxyura ferruginea,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
375,577,species,Andean Teal,Anas andium,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99282611,,1
376,33842,species,Golden Grosbeak,Pheucticus chrysogaster,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99209543,,1
377,32483,species,Rufous-collared Sparrow,Zonotrichia capensis,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99209543,,1
378,31973,species,Hooded Siskin,Spinus magellanicus,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99209543,,1
