Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
377,4483,species,Tyrian Metaltail,Metallura tyrianthina,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99233152,,1
378,834,species,Andean Guan,Penelope montagnii,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99233152,,1
379,725,species,Andean Duck,Oxyura ferruginea,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99233152,,1
380,577,species,Andean Teal,Anas andium,,"PN Cajas--Laguna Llaviucu, entrada y alrededores",EC-A,21 Dec 2021,L1899719,S99233152,,1
381,33842,species,Golden Grosbeak,Pheucticus chrysogaster,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
382,32483,species,Rufous-collared Sparrow,Zonotrichia capensis,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
383,31973,species,Hooded Siskin,Spinus magellanicus,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
384,28024,species,Chiguanco Thrush,Turdus chiguanco,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
385,28016,species,Great Thrush,Turdus fuscater,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
386,23474,species,Blue-and-white Swallow,Pygochelidon cyanoleuca,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
387,4297,species,Sparkling Violetear,Colibri coruscans,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
388,2393,species,Eared Dove,Zenaida auriculata,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
389,1968,species,Band-tailed Pigeon,Patagioenas fasciata,,"183 Francisco Cuesta, Cuenca, Azuay, EC (-2.915, -79.008)",EC-A,20 Dec 2021,L17149775,S99165641,,1
390,5866,species,Killdeer,Charadrius vociferus,,Parker Canyon Lake,US-AZ,23 Oct 2021,L129042,S96616670,,1
391,27571,species,Townsend's Solitaire,Myadestes townsendi,,"2350 Water Canyon Road, Eagar, Arizona, US (34.066, -109.293)",US-AZ,10 Oct 2021,L16612761,S95953112,,1
392,21054,species,American Crow,Corvus brachyrhynchos,,"Big Lake Road, Greer, Arizona, US (33.875, -109.414)",US-AZ,08 Oct 2021,L16631678,S96071702,,1
393,8723,species,Northern Pygmy-Owl,Glaucidium gnoma,,Long Park,US-AZ,04 Sep 2021,L11853083,S94190173,,1
394,1207,species,Wild Turkey,Meleagris gallopavo,,Road between Onion Saddle and Barfoot Jct,US-AZ,03 Sep 2021,L1035433,S94190335,,1
395,33895,species,Blue Grosbeak,Passerina caerulea,,333 harshaw creek rd.,US-AZ,15 Aug 2021,L14286380,S93482009,,1
396,8199,species,Gray Hawk,Buteo plagiatus,,333 harshaw creek rd.,US-AZ,15 Aug 2021,L14286380,S93482009,,1
397,3206,species,Yellow-billed Cuckoo,Coccyzus americanus,,333 harshaw creek rd.,US-AZ,15 Aug 2021,L14286380,S93482009,,1
398,33006,species,Hooded Oriole,Icterus cucullatus,,333 harshaw creek rd.,US-AZ,15 Aug 2021,L14286380,S93482050,,1
399,3474,species,Lesser Nighthawk,Chordeiles acutipennis,,Home,US-AZ,12 Jul 2021,L12260655,S91723789,,1
400,33097,species,Scott's Oriole,Icterus parisorum,,Harshaw Creek Road,US-AZ,10 Jul 2021,L768735,S91561829,,1
401,17035,species,Thick-billed Kingbird,Tyrannus crassirostris,,Harshaw Creek Road,US-AZ,10 Jul 2021,L768735,S91561829,,1
402,4742,species,Black-chinned Hummingbird,Archilochus alexandri,,Harshaw Creek Road,US-AZ,10 Jul 2021,L768735,S91561829,,1
403,33150,species,Bronzed Cowbird,Molothrus aeneus,,Home,US-AZ,03 Jul 2021,L12260655,S91199698,,1
404,23509,species,Purple Martin,Progne subis,,Home,US-AZ,03 Jul 2021,L12260655,S91199698,,1
405,23610,species,Barn Swallow,Hirundo rustica,,"59949 East Wren Circle, Oracle, Arizona, US (32.592, -110.926)",US-AZ,29 Jun 2021,L15573133,S90981992,,1
406,8807,species,Elf Owl,Micrathene whitneyi,2,Home,US-AZ,27 Jun 2021,L12260655,S90853773,,1
407,27739,species,Hermit Thrush,Catharus guttatus,,"Summit Road, Mount Lemmon, Arizona, US (32.441, -110.789)",US-AZ,28 May 2021,L14928744,S89149998,,1
408,33647,species,Red-faced Warbler,Cardellina rubrifrons,,"Summit Road, Mount Lemmon, Arizona, US (32.441, -110.789)",US-AZ,14 May 2021,L14928744,S88099882,,1
409,16556,species,Cordilleran Flycatcher,Empidonax occidentalis,,"Summit Road, Mount Lemmon, Arizona, US (32.441, -110.789)",US-AZ,14 May 2021,L14928744,S88099882,,1
410,8231,species,Zone-tailed Hawk,Buteo albonotatus,,"Summit Road, Mount Lemmon, Arizona, US (32.441, -110.789)",US-AZ,14 May 2021,L14928744,S88099882,,1
411,4663,species,Rivoli's Hummingbird,Eugenes fulgens,,"Summit Road, Mount Lemmon, Arizona, US (32.441, -110.789)",US-AZ,14 May 2021,L14928744,S88099882,,1
412,33855,species,Black-headed Grosbeak,Pheucticus melanocephalus,,Home,US-AZ,08 May 2021,L12260655,S87434161,,1
413,32698,species,Rufous-crowned Sparrow,Aimophila ruficeps,,Home,US-AZ,08 May 2021,L12260655,S87434161,,1
415,11095,species,Ladder-backed Woodpecker,Dryobates scalaris,,Home,US-AZ,01 May 2021,L12260655,S86816691,,1
416,17038,species,Western Kingbird,Tyrannus verticalis,,"Unnamed Road, Roosevelt, Arizona, US (33.673, -111.086)",US-AZ,18 Apr 2021,L14565453,S86123437,,1
417,11697,species,American Kestrel,Falco sparverius,,"Unnamed Road, Roosevelt, Arizona, US (33.673, -111.086)",US-AZ,18 Apr 2021,L14565453,S86123437,,1
418,708,species,Common Merganser,Mergus merganser,,"Unnamed Road, Roosevelt, Arizona, US (33.673, -111.086)",US-AZ,18 Apr 2021,L14565453,S86123437,,1
419,16898,species,Ash-throated Flycatcher,Myiarchus cinerascens,,"Unnamed Road, Roosevelt, Arizona, US (33.673, -111.086)",US-AZ,17 Apr 2021,L12541210,S96071698,,1
420,649,species,Lesser Scaup,Aythya affinis,,"Roosevelt, Arizona, US (33.693, -111.092)",US-AZ,17 Apr 2021,L14496051,S85748973,,1
421,1849,species,Clark's Grebe,Aechmophorus clarkii,,"Roosevelt, Arizona, US (33.671, -111.079)",US-AZ,17 Apr 2021,L12541175,S86185725,,1
422,33303,species,Lucy's Warbler,Leiothlypis luciae,,"11655 East Camino Del Desierto, Tucson, Arizona, US (32.161, -110.742)",US-AZ,04 Apr 2021,L14296184,S84805078,,1
423,18729,species,Bell's Vireo,Vireo bellii,,"11655 East Camino Del Desierto, Tucson, Arizona, US (32.161, -110.742)",US-AZ,04 Apr 2021,L14296184,S84805078,,1
424,4755,species,Costa's Hummingbird,Calypte costae,,"11655 East Camino Del Desierto, Tucson, Arizona, US (32.161, -110.742)",US-AZ,04 Apr 2021,L14296184,S84805078,,1
425,17032,species,Cassin's Kingbird,Tyrannus vociferans,,333 harshaw creek rd.,US-AZ,03 Apr 2021,L14286380,S84718555,,1
426,4969,species,Violet-crowned Hummingbird,Leucolia violiceps,,"477 Pennsylvania Avenue, Patagonia, Arizona, US (31.539, -110.76)",US-AZ,19 Mar 2021,L14295718,S84784812,,1
427,4797,species,Broad-billed Hummingbird,Cynanthus latirostris,,"477 Pennsylvania Avenue, Patagonia, Arizona, US (31.539, -110.76)",US-AZ,19 Mar 2021,L14295718,S84784812,,1
428,8171,species,Harris's Hawk,Parabuteo unicinctus,4,"West Tucson-Ajo Highway, Sells, Arizona, US (31.985, -111.722)",US-AZ,21 Feb 2021,L13800640,S82186015,,1
429,7546,species,Black Vulture,Coragyps atratus,2,"West Tucson-Ajo Highway, Sells, Arizona, US (31.985, -111.722)",US-AZ,21 Feb 2021,L13800640,S82186015,,1
430,27476,species,Crissal Thrasher,Toxostoma crissale,,Organ Pipe Cactus NM--Quitobaquito Springs,US-AZ,19 Feb 2021,L376621,S82186021,,1
431,20571,species,Loggerhead Shrike,Lanius ludovicianus,,Organ Pipe Cactus NM--Quitobaquito Springs,US-AZ,19 Feb 2021,L376621,S82186021,,1
432,11633,species,Crested Caracara,Caracara plancus,,Organ Pipe Cactus NM--Quitobaquito Springs,US-AZ,19 Feb 2021,L376621,S82186021,,1
433,4102,species,White-throated Swift,Aeronautes saxatalis,,Organ Pipe Cactus NM--Main Campground & Sewage Ponds,US-AZ,18 Feb 2021,L3959912,S82186016,,1
434,26573,species,Rock Wren,Salpinctes obsoletus,,"Roosevelt, Arizona, US (33.671, -111.079)",US-AZ,17 Oct 2020,L12541175,S75071318,,1
435,8105,species,Bald Eagle,Haliaeetus leucocephalus,,"Roosevelt, Arizona, US (33.671, -111.079)",US-AZ,17 Oct 2020,L12541175,S75071318,,1
436,7352,species,Snowy Egret,Egretta thula,,"Roosevelt, Arizona, US (33.671, -111.079)",US-AZ,17 Oct 2020,L12541175,S75071318,,1
437,3013,species,Greater Roadrunner,Geococcyx californianus,,"Roosevelt, Arizona, US (33.671, -111.079)",US-AZ,17 Oct 2020,L12541175,S75071318,,1
438,1834,species,Eared Grebe,Podiceps nigricollis,,"Roosevelt, Arizona, US (33.671, -111.079)",US-AZ,17 Oct 2020,L12541175,S75071318,,1
439,1846,species,Western Grebe,Aechmophorus occidentalis,,"Unnamed Road, Roosevelt, Arizona, US (33.673, -111.086)",US-AZ,17 Oct 2020,L12541210,S75120385,,1
440,8624,species,Great Horned Owl,Bubo virginianus,1,Home,US-AZ,14 Oct 2020,L12260655,S74849319,,1
441,33513,species,Hermit Warbler,Setophaga occidentalis,,Mt. Graham--Riggs Lake,US-AZ,22 Sep 2020,L456902,S73945761,,1
442,32473,species,Yellow-eyed Junco,Junco phaeonotus,,Mt. Graham--Riggs Lake,US-AZ,22 Sep 2020,L456902,S73945761,,1
443,26441,species,Brown Creeper,Certhia americana,,Mt. Graham--Riggs Lake,US-AZ,22 Sep 2020,L456902,S73945761,,1
444,26353,species,Red-breasted Nuthatch,Sitta canadensis,,Mt. Graham--Riggs Lake,US-AZ,22 Sep 2020,L456902,S73945761,,1
445,18763,species,Plumbeous Vireo,Vireo plumbeus,,Mt. Graham--Riggs Lake,US-AZ,22 Sep 2020,L456902,S73945761,,1
446,16585,species,Say's Phoebe,Sayornis saya,,Mt. Graham--Riggs Lake,US-AZ,22 Sep 2020,L456902,S73945761,,1
447,5706,species,American Avocet,Recurvirostra americana,,Mt. Graham--Riggs Lake,US-AZ,22 Sep 2020,L456902,S73945761,,1
448,31931,species,Pine Siskin,Spinus pinus,,"New Mexico 15, Silver City, New Mexico, US (33.229, -108.265)",US-NM,21 Sep 2020,L12348469,S73945763,,1
449,9939,species,Belted Kingfisher,Megaceryle alcyon,,"3790-3804 New Mexico 15, Silver City, New Mexico, US (33.204, -108.214)",US-NM,20 Sep 2020,L12348461,S73971658,,1
450,4763,species,Rufous Hummingbird,Selasphorus rufus,,"3790-3804 New Mexico 15, Silver City, New Mexico, US (33.204, -108.214)",US-NM,20 Sep 2020,L12348461,S73971658,,1
451,32654,species,Canyon Towhee,Melozone fusca,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
452,18755,species,Cassin's Vireo,Vireo cassinii,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
453,8044,species,Cooper's Hawk,Accipiter cooperii,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
454,7188,species,Double-crested Cormorant,Nannopterum auritum,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
455,6116,species,Spotted Sandpiper,Actitis macularius,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
456,5372,species,Sora,Porzana carolina,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
457,724,species,Ruddy Duck,Oxyura jamaicensis,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
458,623,species,Ring-necked Duck,Aythya collaris,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
459,464,species,Northern Shoveler,Spatula clypeata,,"Sep 20, 2020 14:59
33.03, -108.155",US-NM,20 Sep 2020,L12332702,S73971657,,1
460,33509,species,Townsend's Warbler,Setophaga townsendi,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
461,33469,species,Yellow-rumped Warbler,Setophaga coronata,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
462,32449,species,Dark-eyed Junco,Junco hyemalis,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
463,26607,species,Canyon Wren,Catherpes mexicanus,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
464,26368,species,Pygmy Nuthatch,Sitta pygmaea,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
465,21575,species,Mountain Chickadee,Poecile gambeli,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
466,10835,species,Acorn Woodpecker,Melanerpes formicivorus,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
467,10817,species,Red-naped Sapsucker,Sphyrapicus nuchalis,,"Rocky Canyon Trail, Silver City, New Mexico, US (33.1, -108.014)",US-NM,19 Sep 2020,L12499414,S75071347,,1
468,29256,species,Cedar Waxwing,Bombycilla cedrorum,,"2nd Street, San Antonio, New Mexico, US (33.921, -106.853)",US-NM,18 Sep 2020,L12332742,S73945766,,1
469,26356,species,White-breasted Nuthatch,Sitta carolinensis,,"2nd Street, San Antonio, New Mexico, US (33.921, -106.853)",US-NM,18 Sep 2020,L12332742,S73945766,,1
470,26270,species,Ruby-crowned Kinglet,Corthylio calendula,,"2nd Street, San Antonio, New Mexico, US (33.921, -106.853)",US-NM,18 Sep 2020,L12332742,S73945766,,1
471,8229,species,Swainson's Hawk,Buteo swainsoni,,"2nd Street, San Antonio, New Mexico, US (33.921, -106.853)",US-NM,18 Sep 2020,L12332742,S73945766,,1
472,32634,species,Lincoln's Sparrow,Melospiza lincolnii,,Apache Creek Campground,US-NM,17 Sep 2020,L12332707,S73945770,,1
473,32512,species,White-crowned Sparrow,Zonotrichia leucophrys,,Apache Creek Campground,US-NM,17 Sep 2020,L12332707,S73945770,,1
474,27545,species,Western Bluebird,Sialia mexicana,,Apache Creek Campground,US-NM,17 Sep 2020,L12332707,S73945770,,1
475,26614,species,House Wren,Troglodytes aedon,,Apache Creek Campground,US-NM,17 Sep 2020,L12332707,S73945770,,1
476,16489,species,Western Wood-Pewee,Contopus sordidulus,,Apache Creek Campground,US-NM,17 Sep 2020,L12332707,S73945770,,1
477,7291,species,Great Blue Heron,Ardea herodias,,Apache Creek Campground,US-NM,17 Sep 2020,L12332707,S73945770,,1
478,33735,species,Western Tanager,Piranga ludoviciana,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
479,33348,species,Common Yellowthroat,Geothlypis trichas,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
480,33304,species,Nashville Warbler,Leiothlypis ruficapilla,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
481,32713,species,Spotted Towhee,Pipilo maculatus,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
482,27969,species,American Robin,Turdus migratorius,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
483,26755,species,Marsh Wren,Cistothorus palustris,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
484,20766,species,Steller's Jay,Cyanocitta stelleri,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
485,4773,species,Broad-tailed Hummingbird,Selasphorus platycercus,,Apache Creek Campground,US-NM,16 Sep 2020,L12332730,S73945767,,1
486,20805,species,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,,"93 Cat Walk Road, New Mexico, US (33.328, -108.872)",US-NM,15 Sep 2020,L12298003,S73722251,,1
487,33729,species,Summer Tanager,Piranga rubra,,"Bill Evans Road, Silver City, New Mexico, US (32.842, -108.586)",US-NM,15 Sep 2020,L12298011,S73722245,,1
488,20817,species,Mexican Jay,Aphelocoma wollweberi,,"Bill Evans Road, Silver City, New Mexico, US (32.842, -108.586)",US-NM,15 Sep 2020,L12298011,S73722245,,1
489,10813,species,Williamson's Sapsucker,Sphyrapicus thyroideus,,"Bill Evans Road, Silver City, New Mexico, US (32.842, -108.586)",US-NM,15 Sep 2020,L12298011,S73722245,,1
490,33811,species,Northern Cardinal,Cardinalis cardinalis,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.609)",US-NM,15 Sep 2020,L12298022,S73722240,,1
491,33710,species,Hepatic Tanager,Piranga flava,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.609)",US-NM,15 Sep 2020,L12298022,S73722240,,1
492,11110,species,Hairy Woodpecker,Dryobates villosus,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.609)",US-NM,15 Sep 2020,L12298022,S73722240,,1
493,32887,species,Yellow-breasted Chat,Icteria virens,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.608)",US-NM,14 Sep 2020,L12298037,S73722234,,1
494,32354,species,Lark Sparrow,Chondestes grammacus,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.608)",US-NM,14 Sep 2020,L12298037,S73722234,,1
495,21642,species,Bridled Titmouse,Baeolophus wollweberi,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.608)",US-NM,14 Sep 2020,L12298037,S73722234,,1
496,16604,species,Vermilion Flycatcher,Pyrocephalus rubinus,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.608)",US-NM,14 Sep 2020,L12298037,S73722234,,1
497,16574,species,Black Phoebe,Sayornis nigricans,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.608)",US-NM,14 Sep 2020,L12298037,S73722234,,1
498,11572,species,Northern Flicker,Colaptes auratus,,"Bill Evans Road, Silver City, New Mexico, US (32.835, -108.608)",US-NM,14 Sep 2020,L12298037,S73722234,,1
499,33643,species,Wilson's Warbler,Cardellina pusilla,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
500,33327,species,MacGillivray's Warbler,Geothlypis tolmiei,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
501,33188,species,Great-tailed Grackle,Quiscalus mexicanus,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
502,21121,species,Common Raven,Corvus corax,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
503,7565,species,Osprey,Pandion haliaetus,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
504,7550,species,Turkey Vulture,Cathartes aura,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
505,5418,species,American Coot,Fulica americana,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
506,2382,species,White-winged Dove,Zenaida asiatica,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
507,1813,species,Pied-billed Grebe,Podilymbus podiceps,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
508,505,species,Mallard,Anas platyrhynchos,,"Unnamed Road, Silver City, New Mexico, US (32.868, -108.574)",US-NM,14 Sep 2020,L12298031,S73722237,,1
509,33831,species,Pyrrhuloxia,Cardinalis sinuatus,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
510,33504,species,Black-throated Gray Warbler,Setophaga nigrescens,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
511,32712,species,Green-tailed Towhee,Pipilo chlorurus,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
512,32343,species,Black-throated Sparrow,Amphispiza bilineata,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
513,31945,species,Lesser Goldfinch,Spinus psaltria,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
514,31648,species,House Finch,Haemorhous mexicanus,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
515,29276,species,Phainopepla,Phainopepla nitens,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
516,27525,species,Northern Mockingbird,Mimus polyglottos,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
517,27438,species,Curve-billed Thrasher,Toxostoma curvirostre,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
518,26833,species,Cactus Wren,Campylorhynchus brunneicapillus,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
519,26787,species,Bewick's Wren,Thryomanes bewickii,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
520,26556,species,Black-tailed Gnatcatcher,Polioptila melanura,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
521,21762,species,Verdin,Auriparus flaviceps,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
522,10865,species,Gila Woodpecker,Melanerpes uropygialis,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
523,8233,species,Red-tailed Hawk,Buteo jamaicensis,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
524,4752,species,Anna's Hummingbird,Calypte anna,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
525,2405,species,Mourning Dove,Zenaida macroura,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
526,1042,species,Gambel's Quail,Callipepla gambelii,,Home,US-AZ,11 Sep 2020,L12260655,S73456171,,1
76,259,species,Graylag Goose,Anser anser,20,Bahariye Adaları,TR-34,05 Sep 2023,L9643571,S149614890,X,0
41,289,domestic,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),5,Çalış kuş cenneti,TR-48,16 Sep 2023,L6799394,S149991637,X,0
128,21130,spuh,raven sp.,Corvus sp. (raven sp.),1,Portal--Willow Tank,US-AZ,02 Oct 2022,L129123,S119887817,,0
129,17040,slash,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,2,Portal--Willow Tank,US-AZ,02 Oct 2022,L129123,S119887817,,0
131,4788,spuh,Selasphorus sp.,Selasphorus sp.,1,"Portal, AZ private yard (not open to the public)",US-AZ,02 Oct 2022,L9145680,S119887818,,0
414,18771,slash,Cassin's/Plumbeous Vireo,Vireo cassinii/plumbeus,,Home,US-AZ,01 May 2021,L12260655,S86816691,,0
